name,phone,URL,address,newAddress,_GC_TYPE,_CLEANADDR,_X,_Y
강원동부아동보호전문기관,033-644-1391,,강원 강릉시 솔올로5번길 33,강원도 강릉시 솔올로5번길 33,정,강원특별자치도 강릉시 솔올로5번길 33 (교동),128.8749562771936,37.76391602930698
참샘 심리상담 교육센터,033-762-6412,,"강원 원주시 개운로 30 2층 211호(개운동, 휴먼시아 원주개운1단 지)","강원도 원주시 개운로 30 2층 211호(개운동, 휴먼시아 원주개운1단 지)",정,강원특별자치도 원주시 개운로 30 (개운동),127.95429701113308,37.33818249135378
원주세브란스기독병원Wee센터,,http://www.wonjuseverancewee.co.kr/,강원 원주시 천사로 190 2층,강원도 원주시 천사로 190 2층,정,강원특별자치도 원주시 천사로 190 (일산동),127.945321731591,37.350303163372686
강원대학교병원 WEE센터,033-255-0819,https://blog.naver.com/knuhwee,강원 춘천시 춘천로204번길 53-1 2층,강원도 춘천시 춘천로204번길 53-1 2층,정,강원특별자치도 춘천시 춘천로204번길 53-1 (효자동),127.74196319814163,37.87455800113092
횡성Wee센터,033-340-0362,,강원 횡성군 횡성읍 한우로242번길 9 횡성교육청,강원도 횡성군 횡성읍 한우로242번길 9 횡성교육청,정,강원특별자치도 횡성군 한우로242번길 9 (횡성읍),127.98108943051595,37.491949181743315
강원특별자치도동해교육지원청 wee센터,033-530-3048,,강원 동해시 천곡로 117 3층,강원도 동해시 천곡로 117 3층,정,강원특별자치도 동해시 천곡로 117 (천곡동),129.11732174031832,37.52540197701754
강원특별자치도청소년성문화센터,033-255-6651,http://www.isay.or.kr/,강원 춘천시 신샘밭로 89 2층 강원특별자치도청소년성문화센터,강원도 춘천시 신샘밭로 89 2층 강원특별자치도청소년성문화센터,정,강원특별자치도 춘천시 신샘밭로 89 (사농동),127.72017656105845,37.92274927556727
봄마음상담소,0507-1310-1927,,강원 춘천시 퇴계로145번길 7-8 1층,강원도 춘천시 퇴계로145번길 7-8 1층,정,강원특별자치도 춘천시 퇴계로145번길 7-8 (퇴계동),127.73562945093204,37.860247653621975
인문치유심리상담연구소,0507-1317-2573,,강원 속초시 교동로 38 2층,강원도 속초시 교동로 38 2층,정,강원특별자치도 속초시 교동로 38 (교동),128.57877388807233,38.202676670366806
속초양양Wee센터,033-639-6054,,강원 속초시 미시령로 3336,강원도 속초시 미시령로 3336,정,강원특별자치도 속초시 미시령로 3336 (교동),128.57246421167596,38.204847832905216
강릉심리상담연구소,033-646-8897,,강원 강릉시 정원로 44,강원도 강릉시 정원로 44,정,강원특별자치도 강릉시 정원로 44 (교동),128.8768731338039,37.762317893701194
정선군청소년상담복지센터,033-591-1313,,강원 정선군 사북읍 사북6길 8,강원도 정선군 사북읍 사북6길 8,정,강원특별자치도 정선군 사북6길 8 (사북읍),128.8198198339068,37.228192068297474
서우언어학습심리연구소,0507-1307-2877,http://seowoopsy.modoo.at,강원 원주시 북원로 2660,강원도 원주시 북원로 2660,정,강원특별자치도 원주시 북원로 2660 (태장동),127.94712531937492,37.380980150967346
미소아동청소년발달센터,0507-1357-4824,https://blog.naver.com/misosicenter,강원 홍천군 홍천읍 갈마로8길 11 2층,강원도 홍천군 홍천읍 갈마로8길 11 2층,정,강원특별자치도 홍천군 갈마로8길 11 (홍천읍),127.90312163968741,37.69386234417757
해밀상담센터,033-372-5778,,강원 영월군 영월읍 중리1길 172-34,강원도 영월군 영월읍 중리1길 172-34,정,강원특별자치도 영월군 중리1길 172-34 (영월읍),128.48538457126014,37.18272533860418
영월군청소년상담복지센터,033-375-1318,http://www.kyw1318.or.kr/,강원 영월군 영월읍 제방안길 100 영월스포츠파크,강원도 영월군 영월읍 제방안길 100 영월스포츠파크,정,강원특별자치도 영월군 제방안길 100 (영월읍),128.46491520184878,37.17695091093048
강원도강릉교육지원청 wee센터,033-640-1280,http://wee.gwgned.go.kr/,강원 강릉시 노암등길 39 강원특별자치도강릉교육지원청 청사,강원도 강릉시 노암등길 39 강원특별자치도강릉교육지원청 청사,정,강원특별자치도 강릉시 노암등길 39 (노암동),128.9001915704048,37.745667758968054
홍천교육지원청Wee센터,033-430-1166,http://pf.kakao.com/_JClrxb,강원 홍천군 꽃뫼로 95,강원도 홍천군 꽃뫼로 95,정,강원특별자치도 홍천군 꽃뫼로 95 (홍천읍),127.88433915589849,37.69177734866447
세이 사회적협동조합,010-8112-1366,https://blog.naver.com/2018-say,강원 원주시 상지대길 83 대학원관1층,강원도 원주시 상지대길 83 대학원관1층,정,강원특별자치도 원주시 상지대길 83 (우산동),127.92991506185191,37.36911927321729
춘천Wee센터,033-259-1671,,강원 춘천시 춘천로145번길 18 춘천시교육청,강원도 춘천시 춘천로145번길 18 춘천시교육청,정,강원특별자치도 춘천시 춘천로145번길 18 (약사동),127.72933432534334,37.87714789053667
강원도고성교육지원청 Wee센터,033-680-6035,,강원 고성군 간성로 80,강원도 고성군 간성로 80,정,강원특별자치도 고성군 간성로 80 (간성읍),128.46618255823049,38.38004960116479
마음놀이터,0507-1377-1441,,강원 강릉시 임영로116번안길 10 3층,강원도 강릉시 임영로116번안길 10 3층,정,강원특별자치도 강릉시 임영로116번안길 10 (금학동),128.8942614584105,37.752987060991806
마음길,0507-1421-9102,http://maeumgil.org/,경북 경산시 압량읍 부적길 22 2층,경상북도 경산시 압량읍 부적길 22 2층,정,경상북도 경산시 부적길 22 (압량읍),128.7595282511348,35.84166505610884
화천WEE센터,,,강원 화천군 화천읍 상승로3길 22,강원도 화천군 화천읍 상승로3길 22,정,강원특별자치도 화천군 상승로3길 22 (화천읍),127.70418485030531,38.10677746728469
철원군청소년상담복지센터,033-452-1388,,강원 철원군 갈말읍 명성로179번길 26,강원도 철원군 갈말읍 명성로179번길 26,정,강원특별자치도 철원군 명성로179번길 26 (갈말읍),127.30474727323814,38.14795323131172
태백시청소년상담복지센터,033-582-1377,http://www.tb1388.kr,강원 태백시 태백로 1663,강원도 태백시 태백로 1663,정,강원특별자치도 태백시 태백로 1663 (문곡동),129.00500946906473,37.11951183648115
더감동심리상담센터,0507-1321-2663,,경북 경산시 성암로21길 4-13 105호,경상북도 경산시 성암로21길 4-13 105호,정,경상북도 경산시 성암로21길 4-13 (옥산동),128.72865669637582,35.82539442984444
아이들아청소년상담센터,0507-1364-9031,,강원 원주시 판부면 금대길 15-8 1층,강원도 원주시 판부면 금대길 15-8 1층,정,강원특별자치도 원주시 금대길 15-8 (판부면),127.99600104424204,37.289892363482814
평창군청소년상담복지센터,033-335-0924,http://www.pc1388.or.kr/aKor/index.php,강원 평창군 평창읍 종부로 61 사회복지센터 3층 평창군청소년상담복지센터,강원도 평창군 평창읍 종부로 61 사회복지센터 3층 평창군청소년상담복지센터,정,강원특별자치도 평창군 종부로 61 (평창읍),128.38911330744764,37.36061645862691
마음봄심리상담센터,0507-1415-7583,https://www.instagram.com/maeum.bom,경북 경산시 대학로 285 3층 마음봄 심리상담센터,경상북도 경산시 대학로 285 3층 마음봄 심리상담센터,정,경상북도 경산시 대학로 285 (대동),128.75350482460752,35.83692577186928
브렌하트 심리상담센터,054-283-5070,http://bh.webable.kr,경북 포항시 남구 효성로93번길 22-16 다온빌딩 3층,경상북도 포항시 남구 효성로93번길 22-16 다온빌딩 3층,정,경상북도 포항시 남구 효성로93번길 22-16 (효자동),129.3424882543269,36.0070597091366
재미난지역아동센터,033-631-4701,,강원 고성군 토성면 아야진길 55-3,강원도 고성군 토성면 아야진길 55-3,정,강원특별자치도 고성군 아야진길 55-3 (토성면),128.55426338251894,38.27389555658046
온마인드 심리상담센터,0507-1442-8938,http://onmind.kr,경북 경주시 황성로 27 3층,경상북도 경주시 황성로 27 3층,정,경상북도 경주시 황성로 27 (황성동),129.21426693336764,35.865591110635435
꼬꼬마아띠아동상담센터,033-746-7517,,강원 원주시 문막읍 동화택지길 3-4,강원도 원주시 문막읍 동화택지길 3-4,정,강원특별자치도 원주시 동화택지길 3-4 (문막읍),127.83047797392706,37.32348289901252
횡성가족상담센터,033-342-0676,,강원 횡성군 횡성읍 태기로 64 1층 횡성가족상담센터,강원도 횡성군 횡성읍 태기로 64 1층 횡성가족상담센터,정,강원특별자치도 횡성군 태기로 64 (횡성읍),127.99083582375677,37.490995137248284
이음심리상담센터,0507-1417-9559,https://blog.naver.com/toplay222,경북 안동시 경동로 526 3F,경상북도 안동시 경동로 526 3F,유,경상북도 안동시 경동로 526 (태화동),128.71511921341627,36.56346003571823
심리상담센터 잇다,054-285-2855,http://itda2.com,경북 포항시 남구 대이로1번길 10 정우빌딩 2층,경상북도 포항시 남구 대이로1번길 10 정우빌딩 2층,정,경상북도 포항시 남구 대이로1번길 10 (대잠동),129.34361699936787,36.0155143327961
라파엘아동발달센터,0507-1340-9474,https://blog.naver.com/raphael9474,경북 김천시 혁신3로 5 2층 204호,경상북도 김천시 혁신3로 5 2층 204호,정,경상북도 김천시 혁신3로 5 (율곡동),128.18331148547182,36.11787012870665
정선Wee센터,033-562-5877,,강원 정선군 정선읍 봉양4길 9 정선교육도서관 앞,강원도 정선군 정선읍 봉양4길 9 정선교육도서관 앞,정,강원특별자치도 정선군 봉양4길 9 (정선읍),128.66234062123795,37.37810879248409
횡성군청소년상담복지센터,033-344-1388,https://hsg1388.modoo.at/,강원 횡성군 횡성읍 문예로 75,강원도 횡성군 횡성읍 문예로 75,정,강원특별자치도 횡성군 문예로 75 (횡성읍),127.97426091453876,37.48837373885582
제나심리언어발달센터,0507-1307-1415,https://blog.naver.com/hkainm77,"경북 경산시 남매공원로1길 1 204호, 502호","경상북도 경산시 남매공원로1길 1 204호, 502호",정,경상북도 경산시 남매공원로1길 1 (계양동),128.74158921053225,35.83280384822346
한국학습클리닉센터,033-262-0923,http://www.isangdam-cc.org/,강원 춘천시 퇴계농공로 16,강원도 춘천시 퇴계농공로 16,정,강원특별자치도 춘천시 퇴계농공로 16 (석사동),127.74434934943173,37.85188269932144
허그맘허그인 심리상담센터 포항점,054-232-9660,https://www.hugmom.co.kr/branch/main/main.html?jijummid=pohang&src=viral&kw=000104,경북 포항시 북구 양덕남로 73 하주빌딩,경상북도 포항시 북구 양덕남로 73 하주빌딩,정,경상북도 포항시 북구 양덕남로 73 (양덕동),129.40031178017145,36.07870031261942
안동교육지원청학교교육지원센터,054-859-9520,http://www.kbade.kr/wee/,경북 안동시 영호6길 26,경상북도 안동시 영호6길 26,정,경상북도 안동시 영호6길 26 (옥야동),128.72342391022914,36.56237921620343
아란아동청소년발달센터,0507-1386-4216,https://blog.naver.com/bliss7010,경북 포항시 북구 장량로 55 한주빌딩 2층,경상북도 포항시 북구 장량로 55 한주빌딩 2층,정,경상북도 포항시 북구 장량로 55 (장성동),129.3864249994448,36.08279618045075
마음과마음 심리상담센터,0507-1424-9917,https://momwithmom.modoo.at,경북 포항시 남구 대이로41번길 4-1,경상북도 포항시 남구 대이로41번길 4-1,정,경상북도 포항시 남구 대이로41번길 4-1 (대잠동),129.34142591419985,36.019024482902914
심리상담연구소 내마음,0507-1358-1969,https://linkfly.to/41102Gl5az0,강원 춘천시 춘천로 312 춘천향군회관 1층,강원도 춘천시 춘천로 312 춘천향군회관 1층,정,강원특별자치도 춘천시 춘천로 312 (후평동),127.74772248569619,37.88174599927822
토리아동발달센터,054-653-5990,,경북 예천군 호명면 새움1로 9 6층 토리아동발달센터,경상북도 예천군 호명면 새움1로 9 6층 토리아동발달센터,정,경상북도 예천군 새움1로 9 (호명읍),128.4899499863838,36.575834526025815
마음온도심리상담센터,0507-1383-3146,https://www.instagram.com/mom_on_gumi,경북 구미시 산호대로33길 6-53 1층,경상북도 구미시 산호대로33길 6-53 1층,정,경상북도 구미시 산호대로33길 6-53 (옥계동),128.42458384582983,36.137169446198534
더 맑음 심리상담센터,054-435-8221,,경북 김천시 혁신로 185 메타폴리스 2층 211호,경상북도 김천시 혁신로 185 메타폴리스 2층 211호,정,경상북도 김천시 혁신로 185 (율곡동),128.18393742357958,36.11752213664974
들풀음악심리발달센터,0507-1354-1965,,경북 경산시 펜타힐즈2로 7 601호,경상북도 경산시 펜타힐즈2로 7 601호,정,경상북도 경산시 펜타힐즈2로 7 (중산동),128.7156628441282,35.82643731180973
칠곡Wee센터,054-800-8041,,경북 칠곡군 포망로 10 2동 교육지원센터 2층,경상북도 칠곡군 포망로 10 2동 교육지원센터 2층,정,경상북도 칠곡군 포망로 10 (석적읍),128.40991993022138,36.05085721710793
포항시청소년상담복지센터,054-252-0020,https://www.phyf.or.kr/,경북 포항시 북구 삼호로 533 청소년수련관 2층 청소년상담복지센터,경상북도 포항시 북구 삼호로 533 청소년수련관 2층 청소년상담복지센터,정,경상북도 포항시 북구 삼호로 533 (환호동),129.39598247448674,36.0753972838808
한국비비에스운동 강원도연맹,033-655-1400,,강원 강릉시 율곡로2874번길 6,강원도 강릉시 율곡로2874번길 6,정,강원특별자치도 강릉시 율곡로2874번길 6 (교동),128.89579583953795,37.76010613220058
